event_id,shot_statsbomb_xg,shot_outcome,shot_body_part,shot_type,shot_technique,shot_first_time,shot_one_on_one,end_x,end_y,end_z
b809ae35-0bd8-4826-96a2-6c18436c4900,0.50330645,Saved,Right Foot,Open Play,Normal,True,False,117.3,38.2,0.9
ef5c2e40-ba3a-4c04-a8ec-2b0b9f9e9b25,0.2730165,Off T,Left Foot,Open Play,Half Volley,True,False,120.0,35.0,1.6
d096bcbe-b673-4c09-bfe5-021813f466ae,0.054012455,Saved,Left Foot,Open Play,Half Volley,False,False,118.5,39.8,0.8
6a9717bb-f424-49af-9a4f-0dfd29ad3437,0.010923333,Saved,Right Foot,Free Kick,Normal,False,False,119.4,36.9,1.7
7e400df6-c8a8-402b-90d3-3d51ef3c852b,0.008413471,Saved,Right Foot,Open Play,Normal,False,False,118.9,43.1,2.1
62f106ef-c67f-49fa-bd05-743aec9e00d7,0.06927359,Saved,Head,Open Play,Normal,False,False,118.8,36.6,1.3
b2c76a47-d36d-45e5-ad95-819e2c215189,0.034279257,Blocked,Right Foot,Open Play,Normal,False,False,101.2,27.1,
640a489d-1178-4a55-acab-14f9be38c230,0.058414232,Off T,Right Foot,Free Kick,Normal,False,False,120.0,45.5,0.7
ef7ae8ec-8a4d-43f5-9834-bd4a18633dd2,0.041973222,Saved,Right Foot,Open Play,Normal,False,False,117.9,41.9,0.7
5a464cd9-0373-409c-b97d-d7911fe47cb8,0.022862649,Off T,Right Foot,Open Play,Normal,True,False,119.9,33.5,0.9
4e7e1f66-1a31-4bc9-b7d0-4cabb848008e,0.08554505,Blocked,Left Foot,Open Play,Half Volley,False,False,110.7,45.8,
415e987e-2306-4f25-b4b2-323b62794bde,0.02119957,Blocked,Right Foot,Open Play,Normal,False,False,94.7,36.1,
2a7fe56e-18bf-46db-82e7-9f2ad48867c1,0.02432959,Blocked,Left Foot,Open Play,Normal,False,False,107.0,39.3,
95b44cdb-7107-4c39-b406-5d73d1b21008,0.025229821,Off T,Right Foot,Open Play,Half Volley,False,False,120.0,49.0,0.7
0f1f4435-b6b9-4ee7-9460-b3c063ff2ea6,0.005456042,Saved,Left Foot,Open Play,Normal,False,False,118.6,37.8,1.6
60c5ca71-7a59-4ce9-a12d-deab59d716be,0.044634204,Wayward,Right Foot,Open Play,Normal,False,False,112.5,38.9,
0115acdc-1b10-4f95-a6e1-f8482aecf11c,0.23883265,Goal,Left Foot,Open Play,Half Volley,False,False,120.0,37.0,0.5
994c3e29-f8b8-4874-8d75-ef1dc37b6585,0.023558669,Blocked,Left Foot,Open Play,Normal,False,False,104.3,52.4,
2a46f09d-ae3d-4b9e-b7ef-a62e427c8bc3,0.042653598,Wayward,Left Foot,Open Play,Volley,True,False,109.0,44.1,
6d0b18ca-df79-42c5-a103-4e0d1e8d6546,0.0060755266,Saved,Right Foot,Open Play,Normal,False,False,118.3,37.6,1.6
8cd28e2a-ce4b-4f1c-a0c6-c43d8993d81f,0.07075443,Blocked,Right Foot,Open Play,Normal,False,False,112.2,33.9,
92554ff8-c3f2-48f2-917f-e264c8ee49e0,0.2778234,Off T,Left Foot,Open Play,Half Volley,False,False,120.0,46.1,1.6
1d80d19b-ebb1-48be-b023-9bc5e6fef66a,0.09066761,Wayward,Head,Open Play,Normal,False,False,110.1,51.0,
2e79d54d-49cb-4476-81e0-45c76334f276,0.046572473,Goal,Left Foot,Open Play,Half Volley,False,False,120.0,42.8,1.1
a509daea-b62a-4696-9207-488a9e4ef8cb,0.033934567,Saved,Right Foot,Open Play,Volley,False,False,119.3,43.6,1.1
56cc4c08-29fd-42b3-b340-db1b8baf19c5,0.02260364,Saved,Left Foot,Open Play,Normal,False,False,118.5,41.9,0.3
17d63057-16de-4d59-8f65-52a9eb1d5a5f,0.0057664188,Off T,Right Foot,Open Play,Normal,False,False,120.0,42.4,5.7
02809e24-565b-4948-a094-d20b2deca9f2,0.036140226,Off T,Right Foot,Open Play,Normal,False,False,120.0,46.2,2.2
746d6380-4862-4dbe-a858-7bb6d80e4ab5,0.027064458,Blocked,Right Foot,Free Kick,Normal,False,False,100.4,48.2,
fe6f905b-4bf7-4145-a5ac-8815405207f9,0.041418668,Off T,Right Foot,Open Play,Normal,False,False,120.0,46.2,2.3
1abcb4fe-ed31-4d20-b674-d79013a495b8,0.009765535,Off T,Right Foot,Open Play,Half Volley,True,False,120.0,38.8,7.1
55fa9789-99b2-49d2-b54e-f552b7cbb9e9,0.046267677,Off T,Head,Open Play,Normal,False,False,120.0,46.4,1.9
1c77b088-9ea9-42f1-b900-32d0bb083b9f,0.029067177,Off T,Right Foot,Open Play,Normal,False,False,120.0,42.3,6.4
01da8b55-5e4d-4461-9852-a942292392d4,0.10085034,Saved,Head,Open Play,Normal,False,False,119.3,42.5,0.2
8f1931f1-0275-4e12-b0ac-9f789886ff92,0.06168309,Blocked,Left Foot,Open Play,Normal,False,False,108.9,52.1,
c15b0f36-a383-40fe-925b-a357c42106aa,0.04097202,Off T,Head,Open Play,Normal,False,False,120.0,39.4,6.7
10d3cc50-1085-433a-88c7-e8dbba9caea6,0.028248161,Saved,Left Foot,Open Play,Normal,False,False,116.8,42.1,2.1
fc291fbe-e477-40de-a109-66f69835932d,0.04053711,Blocked,Left Foot,Open Play,Normal,False,False,105.3,43.7,
e48836e5-4102-45ac-9ea8-8aa7680586a3,0.03132807,Blocked,Right Foot,Open Play,Normal,False,False,101.7,35.0,
3d9510c2-a5fc-41fa-a8a3-dcef886498d5,0.23269138,Saved,Right Foot,Open Play,Half Volley,False,False,118.9,42.2,0.9
d9e5845b-99cb-44f9-bc4e-6daa04b8a71b,0.029339792,Off T,Right Foot,Open Play,Normal,False,False,120.0,48.7,0.9
2c1abeac-8617-4a3c-8316-da49e1ca6716,0.022949891,Blocked,Right Foot,Free Kick,Normal,False,False,107.3,40.0,
2349d782-b078-4305-bf80-64d1579b96e8,0.10438086,Off T,Right Foot,Open Play,Normal,False,False,120.0,46.0,2.4
04261da0-830f-49d6-8356-fd745a6fcad9,0.019421495,Saved,Left Foot,Open Play,Normal,False,False,117.3,40.9,1.4
3b580aa8-db4a-4964-8379-30555ded3f38,0.036289774,Saved,Right Foot,Free Kick,Normal,False,False,118.1,43.1,1.3
4f57aeae-d948-4095-9f73-14fcfb77fe64,0.08506048,Goal,Head,Open Play,Normal,False,False,120.0,38.5,2.1
f59039af-a976-49c8-a637-6c356ac09f52,0.029584274,Blocked,Right Foot,Open Play,Normal,False,False,95.2,37.5,
021336fa-602b-4c10-97c0-0a271abfb1e2,0.023254063,Blocked,Right Foot,Open Play,Volley,True,False,97.3,43.3,
a3da151c-0b3e-4dc2-89f2-e177ce4b8ffe,0.03836198,Saved,Right Foot,Open Play,Normal,False,False,117.3,39.2,0.6
9bb1aba0-dafc-483f-a215-ccb42bcbacbd,0.03629089,Off T,Right Foot,Open Play,Overhead Kick,True,False,120.0,34.6,3.5
4e5d0321-c919-4d8a-bb21-4a231c55bf96,0.021995788,Saved,Right Foot,Open Play,Normal,False,False,118.0,36.8,2.0
39e772bf-aab1-4a72-8ef8-232fecfdff61,0.19531968,Goal,Right Foot,Open Play,Normal,True,False,120.0,39.6,0.2
de3c9b78-b9bc-4e66-b08f-bca82251aa29,0.009244653,Saved,Right Foot,Open Play,Normal,False,False,118.2,36.7,0.9
9db088d1-20b0-4fdb-a7c9-2f39431bc75d,0.016488716,Saved,Right Foot,Open Play,Normal,False,False,117.8,35.9,0.3
5d9d3eda-89d6-433a-82b7-37e9e46c6a55,0.07743322,Blocked,Left Foot,Open Play,Normal,True,False,119.5,37.9,
0fb0cd16-7ebe-4b34-b93e-36e919515c05,0.08509804,Saved,Head,Open Play,Normal,False,False,117.9,37.8,0.2
3a625634-bb6a-48eb-adc8-21c30ebfd003,0.8469478,Goal,Right Foot,Open Play,Volley,True,False,120.0,39.3,0.1
c3662ad9-dc1b-4ff4-bc17-977a049763f6,0.09388591,Blocked,Right Foot,Open Play,Half Volley,True,False,112.6,44.4,
59ab05de-e260-48bd-9375-83c7dfd0ba2c,0.06295151,Off T,Right Foot,Open Play,Half Volley,True,False,120.0,33.1,3.1
43912dc2-ec91-46dc-88c2-201a2deb0d56,0.08939238,Off T,Left Foot,Open Play,Half Volley,False,False,120.0,37.2,6.0
1298ca75-e857-4f83-b1dd-a84fe093a7c8,0.022672527,Off T,Left Foot,Open Play,Volley,True,False,120.0,32.7,4.2
905d2d13-1f7c-450e-823b-505abf9a4acc,0.110444166,Goal,Head,Open Play,Normal,False,False,120.0,41.6,2.0
6127695b-ab32-42ff-85b0-d482bd25ea8a,0.024365293,Blocked,Left Foot,Open Play,Normal,False,False,103.8,27.9,
b9535f3a-42f5-4281-8971-ff2ff0154715,0.018734373,Blocked,Right Foot,Open Play,Normal,False,False,105.0,54.0,
1ba6934f-ba6d-4a69-8a6f-0f3a7a2fd0bd,0.10272287,Blocked,Right Foot,Open Play,Volley,True,False,110.5,33.6,
eb61cd7f-0d78-47a1-9ffb-4a07e1ad8188,0.051323984,Saved,Right Foot,Open Play,Half Volley,True,False,117.0,41.6,0.6
254086fe-4da6-4186-b192-050ec9e4ef65,0.085672334,Off T,Head,Open Play,Normal,False,False,120.0,52.5,0.7
a83279dd-2946-4d13-81b4-2cd0492c514c,0.036950063,Blocked,Left Foot,Open Play,Normal,False,False,104.0,47.7,
01301381-2166-4e6d-b7a5-c7673af8709f,0.335594,Saved,Left Foot,Open Play,Normal,True,False,117.5,37.5,1.0
4ff60134-9fe3-4446-901a-5a016308af29,0.030330244,Saved,Right Foot,Open Play,Normal,True,False,119.5,43.1,2.4
d965bf7b-4e1c-4383-9e94-898c71f8b21c,0.12349746,Off T,Head,Open Play,Normal,False,False,120.0,44.6,4.2
44d5907e-fe51-4797-87bc-c3a586ecd134,0.008323914,Post,Right Foot,Free Kick,Normal,False,False,120.0,38.5,2.8
0ba53b31-2b80-4f61-9a9f-4a0c4b25f951,0.013405217,Goal,Left Foot,Open Play,Normal,True,False,120.0,36.5,0.1
5644abff-ecd2-410a-95e3-37722e13fbb2,0.004644519,Off T,Right Foot,Open Play,Normal,False,False,120.0,49.1,1.9
c514defe-50b9-4120-8847-1d973cdfbbd3,0.021427596,Blocked,Right Foot,Open Play,Normal,False,False,99.4,34.1,
d0c0a424-cb19-45b7-8089-7478a51eac82,0.032864507,Off T,Left Foot,Open Play,Normal,False,False,120.0,28.9,6.8
b0fbe9bf-f7a3-4e3f-a0df-3b8474db6d23,0.014629989,Saved,Left Foot,Open Play,Half Volley,False,False,118.7,44.2,0.4
858b253e-ed4d-4ee4-8c0f-8f19361fb01d,0.11757874,Off T,Left Foot,Open Play,Half Volley,True,False,120.0,46.1,1.5
73c8f673-937d-467b-b238-ae9c8ba597d6,0.116945244,Off T,Left Foot,Open Play,Normal,True,False,120.0,37.6,5.0
ed59ddca-4627-4bdd-bf7e-87915549fe40,0.056776427,Blocked,Right Foot,Free Kick,Normal,False,False,106.2,32.2,
b080ba6b-6569-4dbf-ab80-e43790db37bb,0.030051991,Off T,Right Foot,Open Play,Normal,False,False,120.0,47.7,1.7
9d8f8972-3ff1-4559-b992-5dabae69a295,0.07832068,Off T,Right Foot,Open Play,Normal,True,False,120.0,38.9,4.9
2033731a-7ba0-4b93-8cec-a13313746c78,0.042186644,Saved Off Target,Right Foot,Open Play,Normal,False,False,118.6,35.0,0.2
2590e508-e8cf-4a80-9dcd-2a83f7d4af80,0.07978171,Saved,Right Foot,Free Kick,Normal,False,False,118.6,37.4,1.2
d280b34d-0471-4db2-97d0-4bd3f24cf2b5,0.4175524,Saved,Left Foot,Open Play,Normal,True,False,117.1,40.8,0.4
cfb3b239-4b8e-4925-9386-767ebb45f2b0,0.4532167,Post,Right Foot,Open Play,Volley,True,False,120.0,40.4,2.8
3b4a06dd-2b84-4a5e-9580-3365dcbbc07d,0.1081663,Blocked,Right Foot,Open Play,Normal,True,False,111.5,43.1,
12b16810-3fc6-438b-b9bf-48a88bf4d6ca,0.043983135,Off T,Head,Open Play,Normal,False,False,120.0,47.2,1.0
60614f03-28c8-4680-b344-5b02700f5f50,0.018101756,Saved,Right Foot,Open Play,Normal,True,False,116.6,36.7,0.2
61a69b1a-002a-4951-98c1-6d26bcebe53d,0.107285775,Saved,Head,Open Play,Normal,False,False,119.1,40.0,2.2
28113e47-add6-4742-97f8-6e62f94dbc91,0.07651186,Off T,Left Foot,Open Play,Volley,False,False,120.0,47.7,1.3
d4c451b0-e4a3-4eea-8092-d8c83c17a3b9,0.010337393,Blocked,Right Foot,Open Play,Normal,True,False,101.6,25.5,
227a2553-e7ad-4725-9a4d-25a52a0d1c75,0.009005744,Saved,Right Foot,Free Kick,Normal,False,False,118.7,36.9,1.0
27a1c2f4-44a4-4f8a-8d75-bee7ba4b04e3,0.1391504,Blocked,Left Foot,Open Play,Volley,True,False,113.5,39.1,
7d668be6-6bf9-49ba-b3b3-f4bce41c804e,0.10466224,Off T,Right Foot,Open Play,Volley,True,False,120.0,49.0,1.6
41a5ac28-386b-4058-908c-45bf0f001754,0.071406186,Saved to Post,Right Foot,Open Play,Normal,False,False,117.2,43.4,1.0
92231114-7f0e-47d5-83b5-ede7e80c8d66,0.050144736,Post,Right Foot,Free Kick,Normal,False,False,120.0,43.6,2.9
aa39a4b6-d776-416a-b196-0a2828df267a,0.009410541,Blocked,Right Foot,Open Play,Normal,False,False,102.8,53.0,
4cb9feab-26fa-42a2-b67e-263a8dafb3f2,0.03199372,Saved,Right Foot,Open Play,Normal,False,False,116.1,37.7,0.4
67450e92-064b-4416-8df6-53bf02d4fda8,0.15080604,Off T,Head,Open Play,Normal,False,True,120.0,36.0,5.0
83999034-40c4-4630-a119-74532e085764,0.073627844,Off T,Right Foot,Open Play,Normal,True,False,120.0,38.1,5.2
7217f50a-5b30-4737-893c-cbabcfe0b32e,0.04788368,Blocked,Right Foot,Open Play,Normal,True,False,112.1,50.1,
92528c55-aff0-4b5b-9373-e505d91cc422,0.0110490015,Blocked,Right Foot,Open Play,Normal,False,False,92.6,50.6,
28f85243-5ec7-4a94-a91a-55fd305855ab,0.015857702,Blocked,Left Foot,Open Play,Half Volley,True,False,106.3,30.5,
dd81566f-8392-4a5b-9474-107a31416373,0.016147949,Blocked,Right Foot,Open Play,Half Volley,True,False,106.8,50.7,
8e892d65-bba8-4d92-aadf-40ee7beb95c1,0.038150057,Blocked,Right Foot,Open Play,Half Volley,True,False,108.2,44.0,
aa0b9102-94f1-4ae3-a473-c8774fe0cc33,0.013492581,Blocked,Left Foot,Open Play,Normal,False,False,101.9,54.9,
4fdaefa8-8b42-48a4-9ec6-270101c22afd,0.015483217,Blocked,Right Foot,Open Play,Normal,True,False,98.8,45.9,
fc8b41ce-7eb8-4db8-96cc-a1b1adbc554f,0.1612157,Off T,Head,Open Play,Normal,False,False,120.0,36.6,6.0
ee7bbe6a-2a85-4539-a057-b7578fee8d28,0.04842184,Saved,Right Foot,Free Kick,Normal,False,False,117.9,39.1,1.7
ea5b2c57-78ad-4263-a50a-6148c836cf08,0.00842032,Blocked,Right Foot,Open Play,Normal,False,False,112.8,23.4,
f148b573-5296-456d-b4fe-8e85479ab39b,0.23053691,Post,Left Foot,Open Play,Normal,True,False,120.0,44.0,0.6
79ae6acc-36da-4772-a87d-faa415d3ec0c,0.19226517,Off T,Head,Open Play,Normal,False,False,120.0,34.6,0.6
796cbb46-eac9-4d80-9786-0315a203b5a1,0.053620942,Off T,Right Foot,Open Play,Normal,False,False,120.0,44.7,0.6
a33ad2ba-56d9-451e-8865-c8321f1150b8,0.017042896,Off T,Right Foot,Open Play,Normal,False,False,120.0,45.3,0.5
0a9fcae1-37e9-4a86-b59e-f44e27c17642,0.08259969,Blocked,Left Foot,Open Play,Normal,False,False,106.7,34.3,
941e1879-de6a-4217-9c5c-7956284a17bd,0.015301626,Off T,Left Foot,Open Play,Normal,False,False,120.0,45.3,0.2
e0adb4ae-df5b-4596-bfeb-d3ccc26443dc,0.017216036,Off T,Right Foot,Open Play,Normal,False,False,120.0,44.2,7.4
6fea8e1e-d775-4cb6-b7f8-1414c7dfda32,0.059711993,Blocked,Left Foot,Open Play,Normal,True,False,112.2,39.6,
3999050d-7bde-4dbc-ba3d-8542c9236968,0.044545867,Saved,Right Foot,Open Play,Half Volley,False,False,118.4,43.1,2.4
caa89307-e42a-437f-a721-69abfc0578a7,0.10818191,Goal,Head,Open Play,Normal,False,False,120.0,41.5,1.9
3e200467-39f9-4197-a278-7cdc49e9ab64,0.027807985,Off T,Right Foot,Free Kick,Normal,False,False,120.0,31.6,5.4
cc974f19-f0e2-4b02-8998-97b97eb4224f,0.037692584,Off T,Left Foot,Open Play,Normal,False,False,120.0,47.8,0.1
7a51d040-ed0c-4a78-8c4a-10ac45464b61,0.05062045,Off T,Right Foot,Open Play,Normal,False,False,120.0,45.9,0.2
930a5f25-15eb-49ce-b2e3-5532e6a57cd0,0.029931623,Blocked,Right Foot,Open Play,Normal,False,False,109.9,50.3,
cc0f8edc-64e5-4cff-8603-d4bfa9d3ca7c,0.03191205,Off T,Left Foot,Open Play,Normal,False,False,120.0,33.5,4.2
1d108503-e882-41f9-a273-213c803b280e,0.04566687,Off T,Right Foot,Open Play,Half Volley,False,False,120.0,26.6,1.2
9e58c142-900b-4de6-a15d-8ab88e4a05c5,0.046130627,Blocked,Left Foot,Open Play,Normal,True,False,101.1,39.9,
49afa0dd-81d6-493b-81ff-472707d6f56a,0.115629025,Saved,Head,Open Play,Normal,False,False,118.3,39.4,1.0
b6dcc603-7a95-4696-95d7-30d0992781e4,0.07572306,Blocked,Right Foot,Open Play,Normal,False,False,105.3,30.0,
6d9123a0-dd3c-454a-b7b3-9da2bf045642,0.04030117,Off T,Left Foot,Open Play,Normal,True,False,120.0,39.9,5.3
87908862-4d82-4186-ba23-50dcb2d905f8,0.009579714,Blocked,Right Foot,Open Play,Normal,False,False,100.1,24.8,
0f6711ae-821c-4731-b91d-d945e9167e3f,0.03937957,Blocked,Right Foot,Open Play,Normal,False,False,100.9,45.3,
f86dfc68-b137-40b2-9c76-4468ede2546b,0.06965216,Goal,Right Foot,Open Play,Half Volley,True,False,120.0,42.6,0.0
d05aac40-1e28-4d27-a90e-6dd1ee60bdba,0.048136957,Blocked,Right Foot,Open Play,Half Volley,True,False,110.4,40.9,
e85cf105-eb47-41d3-9b37-7094d95df046,0.008028006,Off T,Right Foot,Open Play,Normal,True,False,120.0,45.2,1.4
f43105cf-4f17-4543-a07a-58e714970b2b,0.056536254,Saved,Right Foot,Open Play,Normal,False,False,117.8,41.1,2.0
01e2d409-22b5-4e3a-a6e1-8427a7c40b81,0.008878553,Saved,Right Foot,Open Play,Normal,False,False,116.2,42.9,0.3
7e0c0283-d8dd-483b-b3fe-0a9b203ca22b,0.01046716,Blocked,Right Foot,Open Play,Normal,False,False,99.4,55.0,
4b05398f-3f6b-43e6-829c-c5b2dd49e50d,0.017231485,Off T,Right Foot,Open Play,Normal,False,False,120.0,40.4,5.9
bd8ecca0-efb0-4a58-8157-2993e40c7a17,0.07935242,Goal,Head,Open Play,Normal,False,False,120.0,42.3,0.8
ae6795b2-00f4-4553-8aad-d7d9c60f7473,0.062767506,Saved,Right Foot,Open Play,Normal,True,False,119.0,45.0,1.5
a37ef761-acd3-4e04-81e5-441580c933a2,0.06224052,Blocked,Right Foot,Open Play,Normal,True,False,104.2,41.6,
2b8f1a66-7079-4362-a1e4-8cc8223c739b,0.07805993,Blocked,Right Foot,Free Kick,Normal,False,False,106.8,35.3,
d29a4162-49d9-4f87-943a-0dbac5c096f3,0.13770917,Saved,Right Foot,Open Play,Normal,True,False,114.9,36.6,0.4
1c1272e9-3a98-490e-8949-3f62e545a1ea,0.014149173,Goal,Left Foot,Open Play,Normal,True,False,120.0,36.7,2.0
3bc06d16-7764-480b-a5bf-6f15c1545c67,0.018111834,Blocked,Left Foot,Open Play,Volley,True,False,108.7,24.6,
8928d087-6d28-41a5-821c-8695e97950c4,0.10796983,Saved,Left Foot,Open Play,Normal,False,False,115.7,42.7,0.2
2116fbde-87b4-4fa6-a5d2-3d5b4658aed3,0.033257212,Off T,Right Foot,Open Play,Normal,False,False,120.0,43.4,3.6
af467069-aea2-4a39-8629-f1a08850637e,0.7835,Goal,Right Foot,Penalty,Normal,False,False,120.0,43.1,0.2
2e426ccd-0491-49bc-b779-d432aa89693e,0.034444682,Blocked,Right Foot,Open Play,Normal,False,False,100.5,30.0,
dd13f1ea-b81c-4b54-ac84-43ba578722db,0.03288187,Off T,Left Foot,Open Play,Normal,False,False,120.0,49.3,0.8
0fd64a2d-f947-4ac9-9dc6-fbb22a88f083,0.026060479,Saved,Right Foot,Open Play,Normal,False,False,117.9,39.1,2.0
e5168f3d-51e3-4f81-adf2-cd1adb3a287e,0.16833536,Saved,Left Foot,Open Play,Normal,False,False,116.9,41.6,0.4
5b482891-24fb-4680-b0a5-6d9c62fb2c0b,0.047292795,Off T,Left Foot,Open Play,Normal,False,False,120.0,45.3,1.9
20d1bd06-b1d4-46b3-80f0-dec3cc058dd1,0.27993307,Saved,Right Foot,Open Play,Normal,False,True,107.3,41.5,0.0
206851f8-c31f-4d46-a621-c255285b6b38,0.011853751,Post,Right Foot,Open Play,Normal,False,False,120.0,44.0,1.9
ec688290-6d73-4e1b-b126-2f77dd2d15b5,0.06907039,Goal,Left Foot,Open Play,Half Volley,False,False,120.0,43.5,2.1
948328b5-db72-464e-8c06-fcc4d5874a82,0.123548135,Goal,Right Foot,Open Play,Normal,True,False,120.0,37.6,0.0
4693b5d6-da54-442c-a7f3-2058e6d730ef,0.03478626,Blocked,Left Foot,Open Play,Normal,False,False,101.2,37.5,
ccc7f8b3-9512-4415-be58-ec8e9bcd7a1c,0.090332195,Post,Right Foot,Open Play,Normal,False,False,120.0,36.0,0.2
d48fd4e0-09c1-4f8a-a53e-5d625078f34a,0.04640351,Saved,Right Foot,Open Play,Half Volley,True,False,118.7,44.6,0.1
d7b3f351-98f8-4d11-bc49-07f3fa2b8633,0.11075141,Blocked,Right Foot,Open Play,Half Volley,True,False,114.8,44.2,
a939179b-f7de-481d-addf-2bc59e809533,0.12493382,Off T,Right Foot,Open Play,Normal,True,False,120.0,45.5,0.0
d97eb953-3581-461e-adfa-4c95e8fddd95,0.0062765433,Blocked,Right Foot,Open Play,Normal,False,False,91.5,49.4,
569c28b7-21c1-42f1-857f-9bba307f7279,0.036409307,Blocked,Right Foot,Open Play,Normal,False,False,101.9,33.3,
82d19fdb-e99a-4bd5-a5db-fdcd938e7d22,0.12473906,Off T,Left Foot,Open Play,Half Volley,False,True,120.0,39.1,5.4
d8394dca-5311-40db-acab-4c60ca329f72,0.039083835,Blocked,Head,Open Play,Normal,False,False,110.4,34.4,
12ed30f5-2714-4697-a376-23106374c6aa,0.04303623,Blocked,Left Foot,Open Play,Normal,True,False,106.1,41.8,
24a1d213-d9b6-4e9e-8e4e-3974f21cea96,0.0063906065,Saved,Left Foot,Free Kick,Normal,False,False,118.6,42.1,1.6
bb3e9c0a-4993-4744-97e8-af2317adde0b,0.23967046,Goal,Right Foot,Open Play,Volley,True,False,120.0,43.6,1.5
137ea883-16ea-4f4d-b0a6-821621961c20,0.03298586,Off T,Right Foot,Open Play,Normal,False,False,120.0,43.8,3.9
fe14e443-7e66-47e6-8770-91bdf3a4b66b,0.02407298,Off T,Right Foot,Open Play,Normal,False,False,120.0,34.7,0.4
75a0d7b1-1acb-4b3d-b5c4-0ce27525d74d,0.1559692,Goal,Head,Open Play,Normal,False,False,120.0,42.1,2.3
720434f2-38b2-496e-808d-e1a1084cf6f8,0.020507013,Saved,Right Foot,Open Play,Volley,False,False,118.6,37.0,0.6
0f3e274a-b231-41cb-8627-b81d6717ffa8,0.2133037,Saved,Right Foot,Open Play,Normal,True,False,114.4,47.9,0.0
55e8ec7d-839b-4ea7-a124-b449c93a2274,0.017482353,Off T,Right Foot,Open Play,Volley,True,False,120.0,46.8,4.9
b717a5c7-1332-456d-bb7d-10670f4e8dee,0.12303992,Saved,Right Foot,Open Play,Normal,False,False,114.9,38.7,0.0
41d58623-0a8c-4f40-97b1-781dde9ee7fa,0.07557898,Goal,Right Foot,Open Play,Normal,True,False,120.0,43.6,1.1
122ddaad-db49-455a-b4ce-df4cfb1fa93f,0.007577704,Saved,Right Foot,Open Play,Normal,False,False,117.2,35.8,2.2
8e020446-c51c-418e-aa63-4c5557bf6e1e,0.043477137,Off T,Right Foot,Open Play,Normal,True,False,120.0,45.1,5.6
519ce9e9-80f7-4447-a89a-d010ad4682ec,0.6528431,Goal,Right Foot,Open Play,Half Volley,True,False,120.0,38.5,1.8
bf0b007d-91a0-4dc4-95a9-549d5c8e3336,0.34776527,Saved,Left Foot,Open Play,Normal,True,False,112.3,38.5,0.1
6ddd83b8-51c8-47e7-90db-620f62b78fe6,0.1609933,Off T,Head,Open Play,Normal,False,False,120.0,23.0,3.9
403155da-ca07-45a0-b38e-6ee8dd0fb2f4,0.053372603,Blocked,Left Foot,Open Play,Half Volley,False,False,116.7,37.9,
1f62cb1d-cb0c-44cf-a71b-03143aca9b83,0.12963128,Blocked,Right Foot,Open Play,Normal,False,False,109.6,45.1,
f62ad98d-dde4-45e6-be3e-5eed20aa203f,0.09088661,Blocked,Right Foot,Open Play,Half Volley,False,False,111.6,41.7,
4451b80c-4e14-4e10-ad85-d381cb59e40f,0.24338673,Off T,Other,Open Play,Normal,False,True,120.0,47.3,0.8
769a2f6c-b19e-4664-a4f5-1cd5ebfd46a0,0.13662024,Saved,Right Foot,Open Play,Half Volley,True,False,117.4,41.5,1.1
fffbcf63-e773-4f52-947c-c90b7db5d4df,0.01159792,Blocked,Right Foot,Open Play,Normal,False,False,95.3,26.4,
a87abfc2-8c32-4e0f-a1eb-e20b3e3d60e9,0.032993965,Off T,Left Foot,Open Play,Normal,False,False,120.0,46.8,0.2
5301448a-c58f-4983-916c-257b3b2ee88c,0.1170625,Off T,Right Foot,Open Play,Half Volley,True,False,120.0,30.5,0.0
6540cc63-1db2-4ec6-91b2-6a609ed05f81,0.7133282,Goal,Left Foot,Open Play,Normal,False,False,120.0,38.3,0.2
c67884d2-15d2-4736-9a1f-9c02bddaca07,0.009459445,Off T,Right Foot,Open Play,Normal,False,False,120.0,34.2,2.3
6096da5c-9173-4d39-b809-6b8b4934dc8c,0.11284583,Saved Off Target,Left Foot,Open Play,Half Volley,True,False,118.0,44.7,0.3
3bfa1f4b-1a3f-42c8-a055-99e8ef558eed,0.030745652,Blocked,Left Foot,Open Play,Normal,False,False,103.6,45.0,
d471746e-1ad5-4e2a-b140-1ecdc63c40b6,0.10155209,Saved,Right Foot,Open Play,Half Volley,True,False,116.7,44.3,2.2
eb17a949-a0a7-40a6-9eb4-70ee71322a22,0.04109978,Blocked,Right Foot,Open Play,Half Volley,False,False,101.1,39.3,
171894c5-aa88-4c73-ae8b-0a2903334f31,0.023728952,Blocked,Left Foot,Open Play,Normal,False,False,107.4,24.6,
29070047-27f3-4d96-b529-df2e555fe59c,0.2223208,Saved,Right Foot,Open Play,Normal,False,False,115.0,37.3,0.0
f2934713-3006-4a12-afc6-436bd20a0545,0.02730137,Saved,Right Foot,Open Play,Normal,False,False,115.5,41.0,1.6
862731cd-fc37-4fe9-bd0d-a5486959b364,0.022990294,Off T,Right Foot,Open Play,Normal,False,False,120.0,61.6,5.7
f090d64f-0ebb-4be6-9785-772633f16801,0.17353116,Saved,Head,Open Play,Normal,False,False,118.2,41.6,0.7
d9083aac-4f3d-44a7-9803-7badcb0cba3a,0.06233877,Blocked,Right Foot,Open Play,Normal,False,False,104.5,43.4,
9fa649d2-0656-4daf-8b61-168fbdcc08bf,0.06303599,Off T,Right Foot,Open Play,Normal,True,False,120.0,43.4,6.4
