event_id,match_id,team_id,player_id,is_goal,shot_x,shot_y,distance_to_goal,shot_angle,under_pressure,shot_body_part,shot_type,shot_technique,shot_first_time,shot_one_on_one,shot_statsbomb_xg
72596ffe-393e-4a75-82c6-5fb82ae36d4d,3754058,28,3463,0,107.1,26.6,18.60026881526179,0.30311780691639356,f,Right Foot,Open Play,Normal,f,f,0.02083787
b2bae775-5dd8-45bf-9b84-191c7849f707,3754058,28,3346,0,113.7,54,15.352198539622915,0.22551192451330193,f,Right Foot,Open Play,Normal,f,f,0.034461774
7c4227e5-0759-4633-93ea-bbbe291bbd72,3754058,22,3814,0,115.7,50.5,11.346365056704283,0.2961536557623591,t,Left Foot,Open Play,Overhead Kick,t,f,0.035480928
8e3a6f10-64e4-49bf-a157-16b15b552713,3754058,28,3346,0,113.9,38.6,6.258594091327534,1.127515198376176,f,Head,Open Play,Normal,f,f,0.38371146
3a5364b3-0b99-4271-a451-0a3033ad195d,3754058,22,3671,0,96.7,47.2,24.38708674688307,0.3115927317278897,f,Right Foot,Open Play,Half Volley,f,f,0.036740057
1d66ec6b-17ea-418d-a390-b5b4ac0f8181,3754058,22,10960,0,111.3,38.7,8.796590248499703,0.8480736395791282,f,Right Foot,Open Play,Normal,f,t,0.5754278
e766a3d8-8a5e-42d2-aea1-378af85d8c6b,3754058,28,3463,0,112.6,28.7,13.507405376311178,0.3417103060242068,f,Right Foot,Open Play,Normal,f,f,0.095997825
373e52d0-06f0-44bd-b62c-0a4fe528c6b4,3754058,22,3671,0,112.1,32.8,10.688779163215981,0.5716203579827442,t,Head,Open Play,Normal,f,f,0.04725947
77d83d42-ad31-42c6-a606-415f6ac199b8,3754058,28,3343,0,108.4,43,11.981652640600121,0.6289454316258338,f,Right Foot,Open Play,Normal,t,f,0.25644818
12ab3780-190a-477f-b832-8c612d0fd5b0,3754058,22,10960,0,114.2,27.2,14.052757736472937,0.25031318886587484,f,Left Foot,Open Play,Normal,f,t,0.1119732
75d2cbc8-05fb-4749-867b-2bf99fada8ff,3754058,22,10960,0,100.4,33.3,20.713522153414658,0.36281059742824107,t,Right Foot,Open Play,Normal,f,f,0.094897345
30c759a1-d45c-497c-b50e-c5573107122b,3754058,22,3813,0,117.3,39.5,2.745906043549199,1.9440982176075545,f,Left Foot,Open Play,Volley,t,f,0.64057934
f4be3b30-a789-4f02-8f16-ee9547c719cb,3754058,22,3814,0,108.4,40.2,11.601724009818534,0.6639552165307236,f,Left Foot,Penalty,Normal,f,f,0.7835
7c27fea2-e387-423b-ae7b-cd60be0ec1e7,3754058,28,6409,0,87.6,45.6,32.88038929209934,0.23871281479765583,f,Right Foot,Open Play,Normal,f,f,0.022849003
a5cc0f8a-6054-492f-afe3-c2574db1eda9,3754058,28,3463,0,101.4,29.4,21.408409562599456,0.32451522453607506,t,Right Foot,Open Play,Normal,f,f,0.054560155
0eceba7b-61d4-4f2e-b1c9-6a73eee0162e,3754058,28,6409,0,88.5,47.4,32.35753389861471,0.239720532958958,f,Right Foot,Open Play,Normal,f,f,0.01612113
e22f90a1-9494-4a0e-9a82-450d81070063,3754058,22,3961,0,97,32.9,24.07093683262037,0.31566279619990206,f,Right Foot,Open Play,Volley,t,f,0.0250954
a9326c0b-1e10-43f1-8d0d-de63ca8a6114,3754058,22,40123,0,114.3,30,11.510430052782565,0.37311394887218485,f,Head,Open Play,Normal,f,f,0.05736443
24f7f6d4-bbb0-45da-8414-2cb58af7d8f4,3754058,28,3345,0,98.5,18,30.76117683054405,0.18283172153989546,t,Left Foot,Open Play,Half Volley,t,f,0.008613406
ca9b925c-13c5-4a4c-bcbb-d5c48ed89d91,3754058,22,3810,0,103.7,26.3,21.292721761202813,0.28974850652785245,f,Left Foot,Open Play,Volley,t,f,0.039429333
7db239ff-9ff2-4e31-bb58-acb3a1cba52e,3754058,22,3961,0,109.7,43.2,10.785638599545228,0.6875883556299442,f,Left Foot,Open Play,Normal,t,f,0.24525318
3ca8bc18-6083-4d5a-afc1-4dc20de42e43,3754058,28,3343,0,103,50.4,19.92887352561604,0.34272475023775006,t,Left Foot,Open Play,Normal,f,f,0.042901754
ae5dfce5-95e6-47b1-b2e3-abc11d7d59f2,3754058,22,10960,0,116.3,53.9,14.384018909887459,0.15383001185623835,t,Head,Open Play,Normal,f,f,0.012095166
39ba03e1-5445-4735-a38e-c0b8330d9883,3754058,22,3961,0,99.2,23.6,26.487733009829284,0.238103083904593,t,Right Foot,Open Play,Normal,f,f,0.023959583
4a791b58-400d-412b-89e9-7d6a8dc6d454,3754058,22,3662,0,99.3,37.5,20.85041966004522,0.37659695746458766,f,Left Foot,Open Play,Half Volley,f,f,0.044721026
a2904741-25d0-4824-aa20-1aed74d26389,3754058,22,3814,0,91.1,41.6,28.944256770558134,0.2742544920928319,f,Left Foot,Open Play,Normal,f,f,0.028252145
0deef0c6-856b-469c-bfaa-15264d794cd2,3754058,22,3961,0,96,26.8,27.390509305231987,0.2557677719831716,f,Right Foot,Open Play,Normal,f,f,0.020842131
9df6670f-397b-46f1-ae04-5284d61ecdad,3754245,41,10783,0,98,42.4,22.130521909796887,0.3556952390299902,f,Right Foot,Open Play,Half Volley,t,f,0.047938
8841291a-3cf9-4b83-9f1e-8249f5e2c3ce,3754245,41,9554,0,112.9,49.2,11.621101496846157,0.44516887159798724,f,Right Foot,Open Play,Half Volley,t,f,0.18338391
d3772dd6-6eea-455c-8730-2440db142ee3,3754245,41,10503,0,116.2,46.9,7.877182237323188,0.5834788847198118,t,Left Foot,Open Play,Half Volley,t,f,0.0682529
c713f4f8-c545-4b26-aa5d-89ac6cc98c79,3754245,41,10503,0,116.1,45.7,6.906518659932808,0.7774492052262825,f,Head,Open Play,Diving Header,f,f,0.21564297
c3b2a35a-9173-42ad-a9a9-612fe86a336c,3754245,41,4429,0,101,59.5,27.225906780123964,0.2065926802613891,f,Right Foot,Open Play,Half Volley,t,f,0.01078354
9db4c8b0-c2a7-4005-903c-cfb9d3160207,3754245,27,2966,0,102.7,50.5,20.237094653136353,0.338170361056469,f,Left Foot,Open Play,Normal,f,f,0.051626783
e4dbeb72-82d7-4661-b6ee-0c53ab0710ac,3754245,27,3514,0,113.5,25.7,15.707959765672944,0.2216588574471905,f,Left Foot,Open Play,Normal,f,f,0.030730423
aea068d9-2c90-4411-b65e-880698d32c34,3754245,41,43627,0,85.2,45,35.15736053801536,0.22434792541837267,f,Left Foot,Open Play,Normal,f,f,0.013545745
65ec9af8-2abd-4b6d-b950-e2618054fb65,3754245,27,3523,0,91.3,58.2,33.984261063027404,0.19892655413835203,f,Right Foot,Open Play,Normal,f,f,0.0066569573
2f1d12cd-d897-41e1-844b-fe0dc220a835,3754245,27,4041,0,114,34.7,8.005623023850172,0.7844615417543828,f,Head,Open Play,Normal,f,f,0.11166397
ebafcf48-cd3e-4084-8676-545f6690ee02,3754245,27,3967,0,91.4,39.6,28.602797066021353,0.2778649079275096,f,Right Foot,Open Play,Half Volley,t,f,0.021192232
3b2a5d37-0cc0-4f35-86f2-005e50c7af03,3754245,27,4041,0,111.7,43.9,9.170605214488297,0.7727594311960352,t,Head,Open Play,Normal,f,f,0.07337637
eb0ada95-00a2-4295-aa18-30c1c3f793b4,3754245,27,4630,1,118.7,37.5,2.8178005607210728,2.230106395127756,f,Right Foot,Open Play,Normal,f,t,0.95403117
421a13d2-e5c2-4c22-8992-d342712291f7,3754245,27,4041,0,111.3,37.9,8.949860334105782,0.8265118560070679,t,Left Foot,Open Play,Half Volley,t,f,0.21491446
7e52d7ad-af7d-40d8-9314-fa916c8f6cab,3754245,27,4630,0,118.4,29.8,10.324727599312244,0.14035146078080474,f,Head,Open Play,Normal,f,f,0.012261829
2ab56854-a17b-4aad-9ad5-1a7aa8395099,3754245,41,3337,0,112,56.9,18.69786084021378,0.18953798073956762,f,Right Foot,Open Play,Normal,f,f,0.014408334
5b1989f8-b85e-4d4c-bf7d-8e886dc5b600,3754245,41,3337,0,98.4,34.8,22.2171105231981,0.347156148306156,f,Right Foot,Open Play,Normal,t,f,0.02383459
4b13ca23-24d4-491b-89b6-df16309341ad,3754245,41,4429,0,88.3,34.3,32.20838400168503,0.243370043411488,f,Right Foot,Open Play,Normal,f,f,0.024776584
17adfb3d-a9d8-414c-bdfe-ee097c14ad96,3754245,41,4217,0,108.1,37.6,12.139604606411204,0.6270923631459233,f,Head,Open Play,Normal,f,f,0.06778413
2021a592-5d07-44cf-aff1-8fc5a28edd12,3754136,59,3436,0,89,37.1,31.1353496848839,0.25447946548282696,f,Right Foot,Open Play,Normal,f,f,0.019967088
92561fec-29ca-4e43-a0b0-f0510c174a3b,3754136,37,30289,0,111.3,36,9.575489543621257,0.7435065183015193,f,Head,Open Play,Normal,f,f,0.0841084
908cda03-2a44-4813-b259-988ecc5bdaab,3754136,37,4269,0,105,40.7,15.016324450410627,0.5201941864880371,f,Head,Open Play,Normal,f,f,0.024666738
58b8f80c-6544-486c-8329-fdb52321a7ba,3754136,37,26207,1,109.6,47.1,12.59245806028355,0.5282532347704104,f,Right Foot,Open Play,Half Volley,t,f,0.15036368
b555b3d6-be40-4599-9945-de181b11b03e,3754136,59,3583,0,112,52.6,14.92514656544451,0.30018378127660506,f,Left Foot,Open Play,Normal,f,f,0.04343671
ea66f071-2b92-4fe8-bc7d-847f27cc756a,3754136,59,9533,0,96.4,19.7,31.12956793789467,0.19556877369856296,f,Right Foot,Free Kick,Normal,f,f,0.010047587
7b3c710d-1661-4509-b998-515704dd7b8c,3754136,59,7153,0,94.8,49.6,26.966646065093084,0.2762184965571324,f,Left Foot,Open Play,Normal,t,f,0.023792285
65918a41-a5fe-4230-a959-85aff12c8925,3754136,37,3091,0,110,30.5,13.793114224133722,0.4304043177283431,f,Left Foot,Open Play,Half Volley,f,f,0.2171973
28cd9035-b4d3-4778-b07e-f4121b2b1fc4,3754136,59,3450,0,102.7,41.5,17.364907140552173,0.45132935065974233,f,Right Foot,Open Play,Volley,t,f,0.053313516
6c87fe49-cbf9-4fe7-99e2-1f817c49e860,3754136,37,8061,0,115.5,45.7,7.262231062146125,0.7752252946461864,f,Head,Open Play,Normal,f,f,0.13185254
21dc66fe-a1cb-407b-a0f5-53eeb7de2536,3754136,59,19362,0,109,38,11.180339887498949,0.6792002214726084,f,Head,Open Play,Normal,f,f,0.092802145
fd7a29a2-13b1-4088-bc25-d26d298bd2fc,3754136,59,3450,1,102.1,24.9,23.41836885865453,0.2627428004378829,f,Right Foot,Open Play,Normal,f,f,0.037364755
c91acd75-6566-4d39-a142-0b2b6d69f137,3754136,59,5685,0,93.6,43.2,26.593232221751464,0.2965458090697004,t,Right Foot,Open Play,Half Volley,t,f,0.019906523
4cb5eecd-4909-4a78-83b3-d3697adf86b3,3754136,37,3567,0,111,43.6,9.693296652842108,0.7456751381131882,f,Right Foot,Open Play,Normal,t,f,0.19924778
cd6d87b2-8075-4314-926a-a3d2419785b6,3754136,37,4269,0,111.2,37.4,9.176055797563567,0.8012698463892385,f,Head,Open Play,Normal,f,f,0.06621966
c1b62a78-92db-4906-87f9-2f93efc2c148,3754136,59,19362,0,112.8,35.1,8.709190547921203,0.7662434182712399,t,Head,Open Play,Normal,f,f,0.07241161
d4b4e702-c486-436d-9cb5-d5e4a1032b17,3754136,37,3076,0,107.6,44.7,13.260844618650811,0.555415868806678,f,Right Foot,Open Play,Normal,t,f,0.21160483
142ee16a-1922-434d-8c5d-4d44dcc283b6,3754136,59,5685,0,91,22.7,33.76818028854975,0.20349615983599711,f,Right Foot,Open Play,Normal,f,f,0.007185629
c2efcf8a-a8cb-4fdb-ae09-b1e9e2fbe8c2,3754037,29,3683,1,102.5,30.9,19.72460392504752,0.3590115293692137,f,Left Foot,Open Play,Normal,f,f,0.08304733
9a693352-6c74-42f8-a3f0-407b047cb3c5,3754037,28,3646,1,112.5,35.9,8.547514258543242,0.8105082101244905,f,Right Foot,Open Play,Half Volley,f,f,0.47353765
370be3a1-a05a-4a5c-a699-8849d41ac04e,3754037,29,4275,0,111.4,27.8,14.926486525636228,0.3211701714089935,f,Left Foot,Open Play,Normal,f,f,0.04003388
a6792a4e-d093-4e0a-9b16-b5d0fa8299ed,3754037,28,3049,0,95,42.9,25.167637950352034,0.3132673033195563,t,Left Foot,Open Play,Normal,f,f,0.04605863
6fa0bdd7-5aa5-46fb-8203-dc094d9cb935,3754037,29,3683,0,96.9,34.6,23.722773868163053,0.32593109998031106,t,Right Foot,Open Play,Normal,f,f,0.051963665
15c39df2-fb47-4d2b-b671-20c8bb40d02f,3754037,28,3049,0,94.7,42.3,25.404330339530695,0.3111412535363965,f,Left Foot,Open Play,Normal,f,f,0.036685802
2f14d919-3592-4106-8892-ef9496401ec6,3754037,28,3049,0,95.7,32.4,25.460754112948027,0.29829886156434016,t,Left Foot,Open Play,Normal,t,f,0.04182428
c7ef76ca-bd00-43c0-bb7c-0218196e04d2,3754037,28,3341,0,111.8,46,10.160708636704433,0.6447470770725907,t,Head,Open Play,Normal,f,f,0.06185592
6e97a92d-6e58-4215-8593-eb82f908f92f,3754037,29,4275,0,104.1,43.8,16.34778272427182,0.46864994936189325,f,Right Foot,Open Play,Normal,f,f,0.060505845
32c48c6f-5da2-44c5-8326-41bfd865393e,3754037,29,4275,0,105.1,34.4,15.917600321656533,0.46538178916625317,f,Right Foot,Open Play,Normal,t,f,0.24627207
1922d79e-fd57-4b82-bb6f-d2229d916ddb,3754037,29,3442,0,110.1,35.2,11.002272492535353,0.6460094647365517,f,Right Foot,Open Play,Backheel,t,f,0.040344775
4fd2f46d-7e19-47d7-aef1-57d16043b138,3754037,28,3346,0,112.3,57.5,19.11910039724673,0.1744404371982493,f,Right Foot,Open Play,Half Volley,t,f,0.011202154
0ded9876-3b8e-467e-b10c-ad6cb61414cd,3754037,29,4275,0,97.7,24.4,27.214885632682712,0.24138751834346772,f,Right Foot,Open Play,Normal,f,f,0.02168948
b29ce190-c436-4f71-bf17-08582aeee7c1,3754037,28,3346,0,95.5,46.4,25.32212471338059,0.303790783985319,f,Right Foot,Open Play,Normal,f,f,0.04073945
620549e4-030f-4c1e-b78f-cb5f5eb8dfd1,3754037,28,3616,0,112.2,50.2,12.840560735419619,0.3968877924432034,f,Right Foot,Open Play,Normal,f,f,0.07997005
fc9a85f1-cae3-4aba-9a4c-67c61c24d1be,3754037,28,3049,0,97.6,47.8,23.719190542680842,0.3168028212687198,f,Left Foot,Free Kick,Normal,f,f,0.070975944
da32d63e-dd67-4ba7-a01d-61b2fdcc379e,3754037,29,3518,1,112.6,29.6,12.764011908487083,0.38303861085586854,f,Left Foot,Open Play,Normal,t,f,0.1705538
b5b5d56d-8a15-401e-b1f8-c3f58f5bf9b5,3754037,29,3953,0,95.5,41.1,24.5246814454337,0.32305152990703717,f,Right Foot,Open Play,Normal,f,f,0.044369604
d8a2990c-c54c-4f21-b0d2-27a20079856d,3754037,29,129558,0,109.2,55,18.483506160899235,0.25934813826563075,t,Right Foot,Open Play,Normal,t,f,0.060018376
467c20db-36df-4e75-a83c-00cee48403c3,3754037,28,3278,0,107.7,35.3,13.167383946707105,0.5587706420962721,f,Left Foot,Open Play,Normal,f,f,0.15700018
78ac1073-8d5a-449d-8673-5527439c13cf,3754037,28,3463,0,105.7,27.5,18.993156662334986,0.3204098158780353,f,Right Foot,Open Play,Normal,f,f,0.050232697
24897a47-cddb-4a53-b5fe-e2f3bd3daaf2,3754037,28,3049,0,99.6,38.9,20.4296353369315,0.38618937604058295,f,Left Foot,Open Play,Normal,f,f,0.0553231
f1a7b8d6-a553-4654-8c26-186c8ede71a4,3754037,29,3683,0,99.2,37.6,20.93800372528384,0.37527082285595736,f,Right Foot,Open Play,Normal,t,f,0.07187948
3323a935-b1f6-4777-8bc9-dace0903af80,3754037,28,3463,0,104,22.2,23.934076125892137,0.22594353297645264,f,Right Foot,Open Play,Normal,t,f,0.027857203
514b63c8-84d6-4fe7-83e0-6de7d290c7e4,3754037,28,3278,0,113.1,41.1,6.987131027825375,1.0343825734051197,f,Head,Open Play,Normal,f,f,0.18745849
3c864dfb-8bb3-4302-a215-a4dd99f9e45e,3754037,28,3463,0,100.5,30.1,21.869156362329115,0.3254710936276582,f,Right Foot,Open Play,Normal,f,f,0.061142743
384ba78c-24cc-4bd9-b44a-5d2d57d49f91,3754037,28,3049,0,98.6,53.4,25.249158401816093,0.26878798772803936,f,Left Foot,Open Play,Normal,f,f,0.02780257
59a4a32a-1416-4ee3-a317-4e8955e39d0d,3754039,31,3277,0,84.9,33.9,35.62611401766967,0.2204222365681242,f,Right Foot,Open Play,Half Volley,t,f,0.010173273
f6ba8665-c823-437b-b821-573111571903,3754039,23,3454,1,107.4,40.1,12.600396819148191,0.6147619430373898,f,Right Foot,Penalty,Normal,f,f,0.7835
77f7e2ae-de85-4b4a-aeb7-7161d3a28fed,3754039,31,3277,0,93.9,41.6,26.148996156640504,0.30305113259542515,f,Left Foot,Open Play,Half Volley,t,f,0.025012022
945b9bc9-50a9-46c8-ba71-e11ba97c040b,3754039,31,20641,0,97.6,50.3,24.654614172604695,0.2940047668452855,f,Left Foot,Open Play,Normal,f,f,0.029273072
97aeb6d1-7f34-46ae-a4dd-dea6e88950bc,3754039,31,4884,0,94.6,31,26.9473560855235,0.27868645438593187,f,Left Foot,Open Play,Half Volley,t,f,0.021157173
e66eaa0b-c03b-47b3-af73-20d7c20ce36e,3754039,31,3277,0,86.7,53.8,36.04622032890549,0.20467803410964247,f,Right Foot,Free Kick,Normal,f,f,0.009524559
11f001cb-35cb-4099-8613-4b23bdee45b3,3754039,23,3454,0,89.1,42,30.96465727244531,0.2564229032306575,f,Right Foot,Open Play,Normal,t,f,0.022187093
ea9fd2bd-8ca7-44ae-9af5-5635dcb81bfe,3754039,23,5458,0,115,28,13,0.255714446968591,f,Left Foot,Open Play,Normal,f,t,0.0711544
8ffcaed2-3193-47e6-851e-bfdcb041b784,3754039,23,5458,0,111.9,42.3,8.420213774008348,0.8679171178304306,f,Right Foot,Open Play,Volley,t,f,0.2364075
47f5e815-0607-4b58-8940-b690442bd7be,3754039,31,26699,1,112.6,37.5,7.810889834071409,0.9207331735796478,t,Head,Open Play,Normal,f,f,0.09807823
1f0178b2-9be8-42f9-ac18-f181af9e43c1,3754039,31,26699,0,114.8,40.9,5.277309920783507,1.293290570449285,f,Right Foot,Open Play,Normal,t,f,0.6640972
89cf5919-fb3a-475d-bf39-844b4f9a4e89,3754039,31,15892,0,92.8,58,32.61656021103391,0.20475505166690505,f,Right Foot,Open Play,Normal,f,f,0.008852186
2e054455-b4b3-46fb-8600-e0bf56fa168e,3754039,23,3454,0,98.2,37.7,21.92099450298731,0.3591504373913713,f,Right Foot,Open Play,Normal,f,f,0.044144683
8b210d60-4a7b-4950-8071-bdef45bdabcc,3754039,23,3306,0,115.2,30.1,11.002272492535347,0.35045148170258056,t,Left Foot,Open Play,Volley,t,f,0.080989026
54965736-2e1f-4c5a-adc5-e1e4030d4eef,3754039,23,3306,0,105.3,30.5,17.502571239677902,0.3848456705239731,f,Left Foot,Open Play,Normal,t,f,0.117855705
55362362-aa68-46b8-bce6-5d11c789adde,3754039,23,3454,0,96.5,41.8,23.568835355188853,0.33531761953937916,f,Right Foot,Open Play,Half Volley,t,f,0.037988596
f9b522e0-3048-4a49-baa2-0a2375830381,3754039,23,23488,0,92.3,40.2,27.700722012250875,0.28681149462338573,f,Left Foot,Open Play,Normal,f,f,0.028959522
2e2106fc-4c9a-4b3f-8efb-09f4c283634e,3754039,31,3326,0,105.5,68.2,31.709462310168554,0.11669944036585389,f,Right Foot,Free Kick,Normal,f,f,0.007500792
4b6f9de1-8f11-4f9e-9ec5-29ae0e8e84e4,3754039,31,3693,0,111.4,46.3,10.660675400742669,0.6137778717920064,t,Head,Open Play,Normal,f,f,0.045392744
d7d73bc8-a99d-4770-84d1-997fbbdd44bb,3754039,23,3454,1,110.8,34.4,10.770329614269011,0.6344807348985703,f,Right Foot,Open Play,Half Volley,f,f,0.23600088
f1ce0367-8228-4b8b-8f1b-1a217799fda2,3754039,31,4884,0,92.7,24.3,31.492538798896476,0.22019191618305162,f,Left Foot,Open Play,Normal,f,f,0.015154537
bb3cd50f-278b-4c92-9753-04ea36851435,3754039,31,3277,0,96.7,34.9,23.851624682608097,0.3251649902090101,f,Left Foot,Open Play,Volley,t,f,0.025108235
fb256723-311e-4e44-8960-694b35eebc6e,3754039,31,3507,0,111.4,23.5,18.60671921645511,0.2054135291431335,f,Right Foot,Open Play,Normal,f,f,0.015308936
376873b1-f078-40c0-a149-841982187a8e,3754039,23,43081,0,94.9,33.6,25.903088618927278,0.29748152548656626,f,Right Foot,Open Play,Normal,t,f,0.044581
4d21cbcc-aa9f-4b2b-9511-9d7619001a6b,3754039,31,3693,0,103.5,41.1,16.5366260162102,0.4737567062862412,f,Head,Open Play,Normal,f,f,0.06282994
6071897b-7c23-46a4-ab7e-8d828c93d532,3754039,31,3443,0,111,36.7,9.585927185202273,0.7591008934435507,f,Head,Open Play,Normal,f,f,0.104912326
582e4334-6a74-4633-bfa3-a43bf56953c9,3754041,1,3604,1,110.3,36.8,10.214205793893134,0.720822251994465,f,Head,Open Play,Normal,f,f,0.07424382
c820a676-207c-421d-95b2-d32071ab28e7,3754041,1,3604,0,99.3,51.7,23.777720664521237,0.29276884927867186,f,Left Foot,Open Play,Normal,t,f,0.028207658
6c49f593-20b2-40f7-9abf-60d2d96e1854,3754041,1,6746,0,113.4,41.4,6.746851117373194,1.0610003337622445,t,Head,Open Play,Normal,f,f,0.18901204
1858a076-9e22-498a-8350-cb54be2b2be8,3754041,59,3583,0,91.6,42.4,28.5012280437177,0.2779280992674395,f,Right Foot,Open Play,Normal,f,f,0.03132043
c783c9dc-85c8-456f-a6df-2489c4dafb87,3754041,1,3385,0,106.6,34.8,14.373586887064764,0.5123396396651031,f,Right Foot,Open Play,Normal,f,f,0.13698411
6de1099a-2bd6-424c-aaaf-0df760271f30,3754041,1,3385,0,104.8,24.7,21.566872745022632,0.2644067024105665,f,Right Foot,Open Play,Normal,f,f,0.033643987
67f87b9e-d318-4e2e-bca8-c73038b585cd,3754041,1,3388,0,114.9,44.7,6.935416353759878,0.9041779496173192,f,Right Foot,Open Play,Half Volley,t,f,0.3143006
cc7267de-5941-4910-a076-58ca53143c4e,3754041,1,3385,0,113.7,36.4,7.256031973468692,0.9420590304690603,f,Left Foot,Open Play,Volley,t,f,0.3390156
4cb8f367-91b5-428e-b4ce-5141408c6a28,3754041,59,11117,0,110.2,29.4,14.43606594609487,0.38694175484378945,f,Left Foot,Open Play,Normal,f,f,0.0873601
f0d5439f-1cc4-44f8-9826-26a2c04f5f1f,3754041,59,5685,0,90.2,38.7,29.82834222681508,0.2663692264745432,f,Right Foot,Open Play,Normal,f,f,0.021775935
246a7c6b-357c-49a0-b395-e2b0546dac9a,3754041,59,75899,0,108.9,45.9,12.570600622086435,0.5587891695332622,t,Head,Open Play,Normal,f,f,0.057736423
e18fb528-6794-4c9f-996f-2126dc5b9553,3754041,1,3511,0,98.9,41.6,21.160576551691584,0.37267942244328367,f,Left Foot,Open Play,Normal,t,f,0.044765577
564e2a0e-cc5c-4de1-b3b6-e15526ab833e,3754041,1,3385,0,97.9,28.1,25.100199202396777,0.28035480106824534,f,Right Foot,Free Kick,Normal,f,f,0.06041742
360acaa3-1e74-46ef-812c-fe39385d6798,3754041,1,3568,0,109.1,44.1,11.645600027478196,0.6299088208473078,f,Right Foot,Open Play,Volley,t,f,0.10235278
35a37c52-0808-433d-887a-d24a1e29c0c6,3754041,1,11386,0,105.9,50.4,17.520559351801523,0.3698310707949644,t,Right Foot,Open Play,Normal,f,f,0.14244156
167c79d8-3701-4e5d-8acc-820745535f50,3754041,1,3604,1,114.8,33.3,8.481155581640987,0.6395128365848995,t,Left Foot,Open Play,Normal,t,f,0.12626846
230482f0-409f-4530-a7c7-aec660ba6693,3754041,1,3604,1,110.9,32.8,11.60387866189577,0.5503372432155009,f,Left Foot,Open Play,Normal,t,f,0.35421708
9219adda-7d09-4b99-b875-135a1d7f9a5e,3754041,59,9638,0,100.3,32.5,21.079373804740978,0.35255972929219404,f,Right Foot,Open Play,Normal,f,f,0.05648822
afda1832-ba7f-410e-a21b-84a638564fd4,3754041,1,3385,0,95.7,40.9,24.31666095499133,0.32586447171819877,f,Right Foot,Open Play,Lob,t,f,0.16645105
797ff8a6-32dd-4d49-a33d-93640e87cc48,3754041,59,42700,0,110.1,37.2,10.288342918079671,0.7224821982747984,f,Head,Open Play,Normal,f,f,0.0464408
5a4b1c5b-b2b9-4937-9562-2cee4815f498,3754041,1,3568,0,112.5,49.6,12.182364302548173,0.4254604066490092,f,Right Foot,Open Play,Normal,f,t,0.4281581
5f4367f5-4523-47c5-823a-9ff6c887623c,3754041,1,3385,0,115.9,17.2,23.165707414193076,0.06291503149722155,f,Right Foot,Open Play,Lob,f,f,0.009901251
00642d88-912e-49e3-8789-870a180df809,3754041,1,42703,0,108.9,45,12.174152947946721,0.5914506855932214,f,Right Foot,Open Play,Normal,t,f,0.37236434
f2936c29-8ef8-4992-9931-16dcc7dfddd5,3754042,24,13200,0,96,24.8,28.408449447303525,0.23811378241001135,t,Right Foot,Open Play,Normal,f,f,0.025211615
9a37f581-9233-494c-8824-894983ee9f73,3754042,27,4041,1,109.2,51.1,15.487091398968367,0.3683557425750412,f,Right Foot,Open Play,Normal,t,f,0.13778277
3cd2f39a-30eb-44a2-9b66-4d45d130c069,3754042,24,3380,0,104.9,31.4,17.377284022539307,0.3996849760224356,f,Left Foot,Open Play,Normal,f,f,0.096089765
b548479e-3512-4ae7-acda-825688a6f311,3754042,24,4243,0,108.1,31.7,14.508618128546914,0.45518023598460666,f,Right Foot,Open Play,Normal,f,f,0.08262946
25bc6d55-2028-421e-9226-3f14f66e4a79,3754042,24,3635,1,105.9,41.9,14.227438279606059,0.5441502976009257,f,Left Foot,Open Play,Normal,f,f,0.20754081
e0418b11-27c3-46fa-9fcf-28f437b7f439,3754042,24,10931,0,89.3,47.8,31.675384764829616,0.24380343267424942,f,Right Foot,Open Play,Normal,f,f,0.019666217
b988aa2b-7a2d-4350-b8b8-10eb005a37f8,3754042,27,3514,0,95.5,28.9,26.897211751406502,0.2702687251598145,t,Right Foot,Open Play,Normal,f,f,0.029434314
432a02c6-bb1d-4fcb-8925-f68b93ee4aee,3754042,24,3380,0,98.8,34.4,21.927152117865194,0.349876128151278,f,Right Foot,Free Kick,Normal,f,f,0.08450238
0c092fac-e5fe-42db-9f52-decbf42e7a8b,3754042,27,4041,0,108.2,50.1,15.532224567009065,0.3968541088990988,f,Head,Open Play,Normal,f,f,0.068982005
9b389e5d-9085-4864-957d-1ada0c078004,3754042,27,4041,0,116.9,47.7,8.300602387778854,0.4383849906986784,f,Left Foot,Open Play,Half Volley,t,f,0.14797515
245eda24-8edf-457e-b988-a6bc6aa939f4,3754042,27,3514,0,91.2,33.4,29.546573405388312,0.2626348207534933,f,Right Foot,Open Play,Volley,t,f,0.015983043
1dbe26c2-3d55-44c9-b871-5230cdd9e7d2,3754042,24,13200,0,107.8,20.1,23.3420221917468,0.18249796228112614,f,Left Foot,Open Play,Normal,f,f,0.0096945865
951a1fcc-da29-48cb-b06e-52219224641a,3754042,27,3514,0,98.6,27.2,24.935917869611302,0.2754194574996536,t,Right Foot,Open Play,Normal,f,f,0.034083907
e8b15c49-cffa-4f1e-9c55-bbfaef410708,3754042,27,4041,0,112.9,48.2,10.84665847162157,0.509559190921874,f,Head,Open Play,Normal,f,t,0.105419256
cf41cba4-013e-46c9-800f-4e8262871bfb,3754042,27,3967,0,90.7,52.8,31.973895602506737,0.2288451997340229,t,Left Foot,Open Play,Normal,f,f,0.01739929
