,50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
1941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca1df27d-7a5b-464e-b5dd-0d34de77e779,2792,,,"[70.9, 50.3]",3895302,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonas Hofmann,8804.0,Right Attacking Midfield,87,Bayer Leverkusen,904,['313d0b0c-8449-4161-9802-87d93f860468'],49,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:09:49.914,Ball Receipt*,
1942,,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,68bf218a-2972-4288-bfcc-212f6ffdf149,2796,,,"[92.7, 25.4]",3895302,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Victor Okoh Boniface,32289.0,Center Forward,87,Bayer Leverkusen,904,['f9c16c3c-7cab-4fa6-abd7-aec6f8958480'],52,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:09:52.554,Ball Receipt*,
1943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11a5f96d-20d2-4a9e-894e-cf005417c0eb,2800,,,"[7.5, 44.6]",3895302,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Michael Zetterer,23198.0,Goalkeeper,88,Werder Bremen,176,['03002864-35e7-4f07-b27e-876cd0faaf3e'],55,,,,,,,,,,,,,,,,,Werder Bremen,176,00:09:55.094,Ball Receipt*,
1944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4d91d5b1-443f-4c61-a974-fbf5a35089ab,2804,,,"[36.9, 55.3]",3895302,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Romano Schmid,8784.0,Left Center Midfield,88,Werder Bremen,176,['acdf1269-33a1-4d04-8c12-a9ed1bc1c230'],0,,,,,,,,,,,,,,,,,Werder Bremen,176,00:10:00.361,Ball Receipt*,
1945,,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,dc4fda51-adcd-4622-bc59-8552765f9fee,2808,,,"[85.2, 57.4]",3895302,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nick Woltemade,34870.0,Right Center Forward,88,Werder Bremen,176,['2e1f54cf-efdb-4a31-815d-238579373e2f'],4,,,,,,,,,,,,,,,,,Werder Bremen,176,00:10:04.754,Ball Receipt*,
1946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1851336a-7bb3-47fd-a644-f58ea662781d,2811,,,"[77.4, 75.5]",3895302,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Leonardo Bittencourt,8826.0,Right Center Midfield,89,Werder Bremen,176,['fcb4c62d-65aa-4da7-9796-f72d56b2f7a6'],12,,,,,,,,,,,,,,,,,Werder Bremen,176,00:10:12.122,Ball Receipt*,
1947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a87afbe-d153-4bed-a648-29c9a3d1fd83,2813,,,"[70.4, 47.9]",3895302,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Senne Lynen,21865.0,Center Defensive Midfield,89,Werder Bremen,176,['028f5760-3eae-4c9a-b391-74f5de797959'],16,,,,,,,,,,,,,,,,,Werder Bremen,176,00:10:16.300,Ball Receipt*,
1948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef0cdb27-48e1-4146-98b3-94610d8fbbd1,2816,,,"[70.4, 19.1]",3895302,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Milos Veljkovic,6321.0,Left Center Back,89,Werder Bremen,176,['e3517cd1-d94c-4bb5-adbf-4dc2ef0ebe54'],21,,,,,,,,,,,,,,,,,Werder Bremen,176,00:10:21.461,Ball Receipt*,
1949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c9b3c99-f838-4d68-ad0e-cac7a83711bd,2819,,,"[85.2, 3.1]",3895302,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Felix Agu,28573.0,Left Wing Back,89,Werder Bremen,176,['f2cd433e-bed2-4528-baa0-fccbcbdc8a67'],24,,,,,,,,,,,,,,,,,Werder Bremen,176,00:10:24.448,Ball Receipt*,
1950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b28a1cd-a8b0-41be-b707-adbd5aed92c7,2822,,,"[76.9, 15.2]",3895302,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Senne Lynen,21865.0,Center Defensive Midfield,89,Werder Bremen,176,['7bd2c7cc-b75f-493a-a730-07f30043bd7d'],29,,,,,,,,,,,,,,,,,Werder Bremen,176,00:10:29.293,Ball Receipt*,
1951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c46f1df5-67f2-4d69-985b-c2a594fb1646,2825,,,"[78.8, 30.6]",3895302,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Romano Schmid,8784.0,Left Center Midfield,89,Werder Bremen,176,['f827ec16-f179-4997-9b17-a4e492fe5bb8'],31,,,,,,,,,,,,,,,,,Werder Bremen,176,00:10:31.249,Ball Receipt*,
1952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f6a1263b-9efa-4cf3-b772-cc554e650518,2829,,,"[75.3, 17.3]",3895302,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Senne Lynen,21865.0,Center Defensive Midfield,89,Werder Bremen,176,['f1c955fa-4b7a-419a-bf20-e9422d04468a'],32,,,,,,,,,,,,,,,,,Werder Bremen,176,00:10:32.841,Ball Receipt*,
1953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d4c70ad-cc93-4a63-8247-5e9f8aa2c1c5,2834,,,"[69.3, 61.5]",3895302,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Julián Malatini,51769.0,Right Center Back,89,Werder Bremen,176,"['22c74c2b-1f65-42ab-b35a-0a6f18faca5f', 'fffff348-8184-4adb-931b-be1a6998490a']",35,,,,,,,,,,,,,,,,,Werder Bremen,176,00:10:35.761,Ball Receipt*,True
1954,,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,e504f136-3dbc-4abb-8af7-b347906a1a36,2837,,,"[85.6, 41.0]",3895302,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nick Woltemade,34870.0,Right Center Forward,89,Werder Bremen,176,['62d025bb-6605-47ba-8f2d-c0d2cc2ae1ef'],40,,,,,,,,,,,,,,,,,Werder Bremen,176,00:10:40.316,Ball Receipt*,
1955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e0ff6838-a837-41ed-8cf5-06b36c6c6408,2841,,,"[20.5, 41.6]",3895302,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Tah,8221.0,Center Back,90,Bayer Leverkusen,904,['fca40647-6221-4b20-bb8d-dbe67738cc73'],46,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:10:46.041,Ball Receipt*,
1956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a002ae86-9fe0-46b2-b675-5ed02738f2aa,2844,,,"[31.0, 67.5]",3895302,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Odilon Kossonou,27133.0,Right Center Back,90,Bayer Leverkusen,904,['4b430514-fdaf-4d2e-8d6f-c6ddbfd43a8b'],50,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:10:50.073,Ball Receipt*,
1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea1cca6d-57be-4afe-a462-c98deb4ccce3,2847,,,"[49.3, 78.6]",3895302,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nathan Tella,41411.0,Right Wing Back,90,Bayer Leverkusen,904,['780b18a0-5292-44fe-8d2c-2a8ed8c2942f'],53,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:10:53.033,Ball Receipt*,
1958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29b92c3d-323e-434a-bb2c-a9bd4b9f5e75,2854,,,"[19.3, 71.7]",3895302,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jonathan Tah,8221.0,Center Back,91,Bayer Leverkusen,904,['b66156eb-9bbe-48c6-9070-4729be1b4fe6'],12,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:11:12.977,Ball Receipt*,
1959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce50a958-d6ec-40db-b94e-3e1ffd6e4485,2857,,,"[5.7, 44.1]",3895302,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lukáš Hrádecký,8667.0,Goalkeeper,91,Bayer Leverkusen,904,['5ac05ed2-3866-4f6e-9308-c43c17040c7b'],15,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:11:15.468,Ball Receipt*,
1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57a69e19-beb7-4996-aa6d-5bf5e89a2e38,2860,,,"[21.0, 18.4]",3895302,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Edmond Fayçal Tapsoba,30606.0,Left Center Back,91,Bayer Leverkusen,904,['402b4c8d-5bee-48f9-bee8-6414ebf1e7ac'],18,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:11:18.011,Ball Receipt*,
1961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af1dd4d1-14b9-4b34-8824-35c0dfbf6224,2864,,,"[44.4, 11.6]",3895302,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Granit Xhaka,3500.0,Right Defensive Midfield,91,Bayer Leverkusen,904,['7c5d1202-e6a1-401d-a8d6-7c31746d9918'],22,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:11:22.004,Ball Receipt*,
1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea8cc0f7-358b-41f5-9534-396a5b375d8e,2866,,,"[42.1, 3.2]",3895302,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Piero Martín Hincapié Reyna,38004.0,Left Wing Back,91,Bayer Leverkusen,904,['5688ef15-7650-4eaf-aea4-f27ec2de74ca'],23,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:11:23.034,Ball Receipt*,
1963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b88ad116-ae7d-4467-9cbb-124d321b778f,2868,,,"[39.0, 22.1]",3895302,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Florian Wirtz,40724.0,Left Attacking Midfield,91,Bayer Leverkusen,904,['67aff02d-54e4-4446-a107-e05b9cb671e2'],24,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:11:24.178,Ball Receipt*,
1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697dcc86-72a6-43e2-99dd-6ebf10ca342d,2871,,,"[60.4, 45.1]",3895302,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jonas Hofmann,8804.0,Right Attacking Midfield,91,Bayer Leverkusen,904,['b45280a5-2bf1-401c-b14c-f9c22eb3f41e'],28,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:11:28.276,Ball Receipt*,
1965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9cbfddb2-990c-4c71-8d97-b93deb35daa8,2873,,,"[52.8, 43.5]",3895302,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Robert Andrich,9195.0,Left Defensive Midfield,91,Bayer Leverkusen,904,['e74d9648-a776-40e4-ac11-07a4058fcc34'],29,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:11:29.236,Ball Receipt*,
1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14f873ee-d24d-4cd9-b488-3f343bdd31a2,2875,,,"[61.7, 64.3]",3895302,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Odilon Kossonou,27133.0,Right Center Back,91,Bayer Leverkusen,904,['37abb975-d3d1-4099-944c-a08d9e303316'],30,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:11:30.939,Ball Receipt*,
1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a1d92bfa-8c77-4f8a-8ad9-36b597f755e7,2878,,,"[97.0, 75.1]",3895302,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nathan Tella,41411.0,Right Wing Back,91,Bayer Leverkusen,904,['e716f2bd-16c1-4a97-8159-5715b8115dcf'],33,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:11:33.684,Ball Receipt*,
1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c18cee03-5a5d-4618-974e-d42e0a2e1d07,2886,,,"[81.0, 62.8]",3895302,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Robert Andrich,9195.0,Left Defensive Midfield,91,Bayer Leverkusen,904,['780d2d16-8c00-4b9c-befd-2094f8ddac79'],40,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:11:40.280,Ball Receipt*,
1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6bc8576b-067d-410e-a5c1-5cc37a3fba69,2889,,,"[86.3, 54.0]",3895302,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Florian Wirtz,40724.0,Left Attacking Midfield,91,Bayer Leverkusen,904,['dcc2ac5e-a7c4-4d2f-9fa5-a6b04a0394bb'],43,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:11:43.005,Ball Receipt*,
1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231c6f5a-dbd3-4853-a21c-111e726e8778,2898,,,"[12.4, 19.5]",3895302,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Felix Agu,28573.0,Left Wing Back,92,Werder Bremen,176,['62b9d4d2-dda8-497c-8c5b-a88d7b4b20e8'],49,,,,,,,,,,,,,,,,,Werder Bremen,176,00:11:49.047,Ball Receipt*,
1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f4ea542-5656-4995-85e0-819fcd9bd9bf,2902,,,"[28.4, 23.2]",3895302,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Romano Schmid,8784.0,Left Center Midfield,92,Werder Bremen,176,"['a8d1b6e1-3250-4dfd-8b87-8a591700d288', 'f81a3962-0251-4620-9ae0-979600bf2cb6']",49,,,,,,,,,,,,,,,,,Werder Bremen,176,00:11:49.925,Ball Receipt*,True
1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155777fc-a230-4355-8d8a-cbbe2b5e7d44,2911,,,"[68.9, 41.6]",3895302,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Edmond Fayçal Tapsoba,30606.0,Left Center Back,93,Bayer Leverkusen,904,['03d2f72e-c1e4-433f-9295-00de211e7d72'],56,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:11:56.306,Ball Receipt*,
1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c0f0785b-054f-4abc-b36f-2b229d13de52,2914,,,"[86.5, 8.3]",3895302,57,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Piero Martín Hincapié Reyna,38004.0,Left Wing Back,93,Bayer Leverkusen,904,['45247ec1-f5c6-4f1c-bd95-d68a2d20f20a'],0,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:12:00.669,Ball Receipt*,
1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99182fc4-3c60-43a0-96b6-eca0b5122467,2917,,,"[72.5, 7.3]",3895302,57,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Edmond Fayçal Tapsoba,30606.0,Left Center Back,93,Bayer Leverkusen,904,['a42648b7-097d-44fd-84d5-6eda6cf8657c'],4,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:12:04.714,Ball Receipt*,
1975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e55a9263-a0d9-4e3f-a333-3360a2234770,2920,,,"[70.9, 28.5]",3895302,57,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Robert Andrich,9195.0,Left Defensive Midfield,93,Bayer Leverkusen,904,['49b5d4f1-3a1e-4555-a485-0bd0eafd08e9'],7,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:12:07.110,Ball Receipt*,
1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63717d9c-40e2-438a-ab87-c3b0540eba85,2924,,,"[76.9, 30.3]",3895302,57,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Granit Xhaka,3500.0,Right Defensive Midfield,93,Bayer Leverkusen,904,['dc5a7abf-2185-45d1-afa0-5d4f04fc360f'],8,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:12:08.127,Ball Receipt*,
1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71b8cac5-78c9-49be-8156-32e5dbed5f32,2928,,,"[61.9, 33.4]",3895302,57,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Tah,8221.0,Center Back,93,Bayer Leverkusen,904,['2c4143a0-a3b9-48da-9715-87941f99f7e5'],10,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:12:10.051,Ball Receipt*,
1978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16e86506-ac07-4427-9689-6bca98f06d39,2931,,,"[72.1, 11.0]",3895302,57,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Edmond Fayçal Tapsoba,30606.0,Left Center Back,93,Bayer Leverkusen,904,['d10e7fcd-5a32-4e02-9640-1cb7b231a3f8'],12,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:12:12.331,Ball Receipt*,
1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4f2b563a-2a6e-4262-9310-e6ca807b96a3,2934,,,"[69.3, 21.3]",3895302,57,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Robert Andrich,9195.0,Left Defensive Midfield,93,Bayer Leverkusen,904,['15447aae-c58d-4c26-b997-4c5cc998e844'],14,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:12:14.977,Ball Receipt*,
1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67d1023d-21b1-4a83-b9c9-93f579670000,2939,,,"[70.5, 27.1]",3895302,57,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Granit Xhaka,3500.0,Right Defensive Midfield,93,Bayer Leverkusen,904,"['0d5a9a70-1d69-4cd2-a55f-fa19cf10f948', '532ad64a-9499-486e-a91b-4ea0e3ccb1a0']",16,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:12:16.633,Ball Receipt*,True
1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470efb7e-b64c-496f-8bd3-df5fb26f708b,2941,,,"[76.9, 21.3]",3895302,57,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Robert Andrich,9195.0,Left Defensive Midfield,93,Bayer Leverkusen,904,['9a0b3313-35d3-4535-a8a1-cca09becd6d5'],18,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:12:18.278,Ball Receipt*,
1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a1fc847-6abf-4e8f-b0d5-f04db9927f25,2944,,,"[79.9, 32.4]",3895302,57,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Granit Xhaka,3500.0,Right Defensive Midfield,93,Bayer Leverkusen,904,['ad2c38a1-7954-4022-9f45-09b49ea96f72'],19,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:12:19.649,Ball Receipt*,
1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92714ef6-e026-4c78-89a4-57adb3a8045d,2948,,,"[90.8, 50.3]",3895302,57,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonas Hofmann,8804.0,Right Attacking Midfield,93,Bayer Leverkusen,904,['cc47e5ad-4b79-43da-b058-afd58cc28fba'],21,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:12:21.441,Ball Receipt*,
1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515c7a53-b362-4960-b1ad-8c0cd61ae1e1,2950,,,"[81.2, 55.4]",3895302,57,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Odilon Kossonou,27133.0,Right Center Back,93,Bayer Leverkusen,904,['413b1127-effc-48a0-9ba4-8cc8af49a268'],22,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:12:22.597,Ball Receipt*,
1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4f03f75e-12e9-489f-b750-86ae4d98a42a,2953,,,"[102.8, 72.7]",3895302,57,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nathan Tella,41411.0,Right Wing Back,93,Bayer Leverkusen,904,['8b79086a-9496-4081-8f06-de263b55c03d'],24,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:12:24.737,Ball Receipt*,
1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51ba6ea6-c6c9-4a5f-bc47-d7da3bdc7289,2956,,,"[90.6, 60.4]",3895302,57,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Odilon Kossonou,27133.0,Right Center Back,93,Bayer Leverkusen,904,['e59ca4bf-4c8a-44aa-ad2c-e8b0d98389ae'],29,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:12:29.201,Ball Receipt*,
1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ccccd143-7476-464d-80c8-19206a4ac24d,2959,,,"[90.8, 30.8]",3895302,57,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Robert Andrich,9195.0,Left Defensive Midfield,93,Bayer Leverkusen,904,['3cec464d-53b0-465b-97bf-d4e3e860e1c8'],31,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:12:31.510,Ball Receipt*,
1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac97ec86-a232-4d4d-82c3-46ce8bf1728f,2962,,,"[105.0, 28.1]",3895302,57,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Victor Okoh Boniface,32289.0,Center Forward,93,Bayer Leverkusen,904,['e25578dc-fdc7-4c50-94a8-c70683d1e824'],33,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:12:33.205,Ball Receipt*,
1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5a39c49-fdf7-48bc-9b76-648aa7ee554a,2975,,,"[5.4, 57.8]",3895302,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Christian Groß,31100.0,Center Back,95,Werder Bremen,176,['83facdba-6a0b-41da-8138-57d7107fa0df'],32,,,,,,,,,,,,,,,,,Werder Bremen,176,00:13:32.578,Ball Receipt*,
1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e453aa2a-623e-4d2b-8020-0bc3a563b4ec,2977,,,"[19.4, 53.7]",3895302,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Senne Lynen,21865.0,Center Defensive Midfield,95,Werder Bremen,176,['9b5ac784-e5ca-4fff-b201-fe44dd007a52'],34,,,,,,,,,,,,,,,,,Werder Bremen,176,00:13:34.430,Ball Receipt*,
1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70cf9923-20f8-4ac7-8e13-6119e0a68ec8,2980,,,"[4.0, 39.7]",3895302,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Michael Zetterer,23198.0,Goalkeeper,95,Werder Bremen,176,['3200a91b-3320-4e9d-9bb7-6f62c2f41833'],35,,,,,,,,,,,,,,,,,Werder Bremen,176,00:13:35.784,Ball Receipt*,
1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ace7dd99-6439-42b1-a0dd-938cad83ea7d,2984,,,"[29.9, 2.1]",3895302,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Felix Agu,28573.0,Left Wing Back,95,Werder Bremen,176,['2cf192cb-8ec0-4f9d-bfee-2c780f3b1381'],41,,,,,,,,,,,,,,,,,Werder Bremen,176,00:13:41.541,Ball Receipt*,
1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea1d64ec-1f52-4636-b46c-9c8d8379c8e7,2988,,,"[13.0, 10.5]",3895302,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Milos Veljkovic,6321.0,Left Center Back,95,Werder Bremen,176,['bf03ccf7-8ec2-43b0-a6d6-ed6bf6fe911a'],43,,,,,,,,,,,,,,,,,Werder Bremen,176,00:13:43.961,Ball Receipt*,
1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1c226bfc-d9ba-4206-bc9a-98a92eb052c2,2991,,,"[49.0, 25.5]",3895302,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Leonardo Bittencourt,8826.0,Right Center Midfield,95,Werder Bremen,176,['2fb6896c-4ef5-492f-8b09-42ff1f60f363'],46,,,,,,,,,,,,,,,,,Werder Bremen,176,00:13:46.245,Ball Receipt*,
1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4b853b8-3351-4aa6-bcea-14a712f90914,2996,,,"[58.4, 31.1]",3895302,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Nick Woltemade,34870.0,Right Center Forward,95,Werder Bremen,176,"['64b7ed01-0e5a-4b23-b729-52d0665d1668', 'a72f6a76-6003-4f86-a20d-87fe5bbdc79e']",48,,,,,,,,,,,,,,,,,Werder Bremen,176,00:13:48.685,Ball Receipt*,True
1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0766989a-6155-40b8-8dc6-23b6e7a18cc1,3000,,,"[57.8, 37.0]",3895302,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Leonardo Bittencourt,8826.0,Right Center Midfield,95,Werder Bremen,176,['8050b5ea-13aa-4bee-a0a7-b453748fc7cb'],50,,,,,,,,,,,,,,,,,Werder Bremen,176,00:13:50.650,Ball Receipt*,
1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d41702a5-35e3-43dd-927d-16bec35dfacc,3003,,,"[103.3, 64.6]",3895302,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Mitchell Weiser,8576.0,Right Wing Back,95,Werder Bremen,176,['1f0ef994-5bd1-4273-94cd-f684ef73184a'],54,,,,,,,,,,,,,,,,,Werder Bremen,176,00:13:54.183,Ball Receipt*,
